Gene,p_value,effect_size
RNF212,0.274451089920268,0.41454647599313404
RNF212B,0.707045348794509,0.14114807050924738
RNF213,0.8545488947947538,0.06877821096994491
RNF213-AS1,0.8656498705657314,0.06347351304661593
RNF214,0.8571923653122122,0.06751373006140207
RNF215,0.11585476199559905,0.6037400941762722
RNF216,0.6908896365587447,0.14936696394689128
RNF216P1,0.05557083056462576,0.7434888708761545
RNF220,0.10258842392355667,0.6279376365903916
RNF222,0.7275459074515103,0.13081981225546047
RNF224,0.6540671085712962,0.1683929249809926
RNF227,0.7960971802201452,0.09697887982545118
RNF24,0.8923073771493555,0.05078734502988124
RNF25,0.92712709675336,0.03430638720294936
RNF26,0.5579782351176545,0.22044335994165648
RNF31,0.35440374627976945,0.3501629630154955
RNF32,0.3355696960882888,0.3643455646115322
RNF32-AS1,0.27742925174434213,0.41192593066841443
RNF32-DT,0.955825283473227,0.02077676708677063
RNF34,0.73857903400477,0.12530467569099277
RNF4,0.748666692252057,0.12028700472273154
RNF40,0.0994155040765996,0.6341115334967782
RNF41,0.997587978185247,0.0011338394085554668
RNF43,0.5926875508557674,0.20118185641192574
RNF44,0.3111597014492514,0.3835586070336555
RNF6P1,0.909080603487055,0.042837345887268646
RNF7,0.6823324520782317,0.1537507027813497
RNF7P1,0.915195130295408,0.039944490980556656
RNF8,0.41753932027714447,0.30595522050096813
RNFT1,0.9912332984367509,0.00412111820555318
RNFT1P3,0.7884011766234822,0.10073164534984536
RNH1,0.5740887566869257,0.21143073248946706
RNMT,0.24355679549952414,0.44303479669578777
RNPEP,0.054802797090062604,0.7460050272167443
RNPEPL1,0.003384705712076227,1.194103323717591
RNPS1,0.5324599843175889,0.23499851003306496
RNPS1P1,0.20415069620654194,0.4835787566747984
RNU1-103P,0.5503022403254867,0.22478431394484147
RNU1-114P,0.8595531855922862,0.06638513689048388
RNU1-123P,0.7082964149667987,0.14051462923933225
RNU1-124P,0.26588436108925795,0.42220093032563694
RNU1-125P,0.00505061131479394,1.1343214696465305
RNU1-130P,0.3334337719492547,0.3659876801227058
RNU1-136P,0.47840129950676347,0.26713774878713353
RNU1-141P,0.8207794984780541,0.0850098005038179
RNU1-151P,0.7242844003628797,0.132455800307931
RNU1-153P,0.07969119880823394,0.6767422891769317
RNU1-15P,0.8956071054206797,0.04922158863581804
RNU1-31P,0.7447011682156195,0.12225673041005253
RNU1-36P,0.756611089506434,0.11635133789528695
RNU1-42P,0.6361653643953609,0.17780617739063348
RNU1-47P,0.7119806110409921,0.13865167840461654
RNU1-56P,0.4473927952908141,0.2865184220500669
RNU1-5P,0.9647884131723583,0.016557860342593135
RNU1-67P,0.7494671896803801,0.11988981254919909
RNU1-6P,0.7709297163975036,0.1092914445856333
RNU1-74P,0.22220391885863278,0.4643307246437224
RNU1-75P,0.00950208955489558,1.037582273285604
RNU1-7P,0.7164025286109207,0.1364204237385956
RNU1-80P,0.09896349351938213,0.6350045151329939
RNU1-82P,0.782732801938073,0.10350247603679018
RNU1-84P,0.44301332499119084,0.28931927311814654
RNU1-88P,0.6552413242683456,0.16777942362979087
RNU1-91P,0.4331519829181293,0.2956879528386015
RNU1-94P,0.7596817476035478,0.11483375989341288
RNU11,0.7931616239803428,0.09840910307336558
RNU11-3P,0.26566140235933045,0.42240251964766456
RNU12-2P,0.7801507586110229,0.10476660336459154
RNU2-11P,0.11176969641147916,0.6109333216883773
RNU2-12P,0.9847005062828756,0.00719241594421057
RNU2-13P,0.7193822406332857,0.1349197533596491
RNU2-14P,0.43355166382259036,0.2954281238116951
RNU2-19P,0.297200318454555,0.3950207879164555
RNU2-22P,0.8276646830808475,0.08168776343166322
RNU2-23P,0.25550584533755943,0.4317185161577242
RNU2-24P,0.6177265969126257,0.18762613157334634
RNU2-27P,0.1028107397120659,0.6275111004277474
RNU2-30P,0.9660239662392875,0.01597647702747804
RNU2-31P,0.48362942847293744,0.2639430851177762
RNU2-36P,0.4951881466620347,0.25694947847354566
RNU2-37P,0.4656630906186868,0.2750071039118765
RNU2-4P,0.9607790167290452,0.01844475889856584
RNU2-52P,0.5306486391852125,0.2360455414768088
RNU2-58P,0.33228989418674015,0.366870051056896
RNU2-60P,0.21788717919458386,0.4688216550101589
RNU2-63P,0.7481469799146728,0.1205449524639737
RNU2-64P,0.5941914866871346,0.20036003504499394
RNU2-7P,0.44353391628854966,0.2889854623104476
RNU4-29P,0.06947385215451654,0.7025193827120033
RNU4-31P,0.445679113065807,0.2876124176637747
RNU4-35P,0.9490653846828692,0.023960429775831602
RNU4-36P,0.08194384159643324,0.6714450255846373
RNU4-38P,0.9561853042803808,0.020607257066722878
RNU4-44P,0.9631933546402064,0.01730846951966188
RNU4-47P,0.2800993404350335,0.4095936194099727
RNU4-51P,0.596377359140303,0.19916736000791901
RNU4-52P,0.9411361947007484,0.027697128659207086
RNU4-53P,0.4242685563438975,0.30150135269157613
RNU4-81P,0.35534234465725245,0.34946954696233934
RNU4-85P,0.3771431872669141,0.3336936341035633
RNU4-86P,0.39711273003885916,0.31975657793540435
RNU4ATAC11P,0.3532995308230321,0.3509803037986447
RNU4ATAC15P,0.9341391707155452,0.030996936963164596
RNU4ATAC6P,0.4842308368576954,0.2635768674166528
RNU5A-1,0.9568574895959807,0.020290781268193198
RNU5B-1,0.4248405916755357,0.3011247635077896
RNU5B-3P,0.08380925341675065,0.6671519741068528
RNU5D-1,0.7041200574687664,0.1426308638344563
RNU5E-4P,0.7297144316838844,0.12973351864399066
RNU5E-5P,0.025899075962538452,0.8760867339014025
RNU5F-1,0.3158575609578098,0.37978208581133327
RNU6-1003P,0.9370652388265026,0.029616705541635268
RNU6-1004P,0.24253701907837222,0.4440194445542815
RNU6-1007P,0.7226656836348404,0.13326873954534182
RNU6-1010P,0.9203235716025723,0.03752010568352819
RNU6-1017P,0.7662476344977456,0.1115953650348664
RNU6-1023P,0.5145956104655669,0.24541046475919234
RNU6-1025P,0.6691349960423161,0.16055534339095942
RNU6-1028P,0.8485387436668403,0.07165621101688902
RNU6-1032P,0.30693679486290454,0.38698737465165556
RNU6-1034P,0.9421240938748705,0.027231422322020332
RNU6-103P,0.008314537391455854,1.058289483417753
RNU6-1041P,0.297974522241476,0.39437528263611427
RNU6-1043P,0.6667049517818899,0.16181427782720795
RNU6-1046P,0.04778658439823794,0.7705552099440014
RNU6-1056P,0.20934381844706632,0.4779130490511903
RNU6-1057P,0.6509016080285437,0.17004918983799994
RNU6-1062P,0.6181404897028059,0.18740424713568093
RNU6-1064P,0.6701396224084972,0.16003543083635943
RNU6-1069P,0.18799909017726613,0.5019416592734511
RNU6-106P,0.7358552984768889,0.12666349604239951
RNU6-1077P,0.20380497385230953,0.4839598507615284
RNU6-1083P,0.6233785607314768,0.1846020499548166
RNU6-1088P,0.6057855313622758,0.19405773165725826
RNU6-1095P,0.35974897169124076,0.3462302252673625
RNU6-1105P,0.08357310161216618,0.6676909057879461
RNU6-1110P,0.13310526338261,0.5755019884463051
RNU6-1115P,0.5342905403724822,0.23394230716109307
RNU6-111P,0.36734142672414294,0.340710134570064
RNU6-1123P,0.2904437221588972,0.4007053468538531
RNU6-1134P,0.5779492633844316,0.2092900626135207
RNU6-1137P,0.39943315949391067,0.3181665120762188
RNU6-1138P,0.603471883097374,0.19531076087472446
RNU6-1140P,0.648015742862835,0.17156217706107796
RNU6-1143P,0.5763912263797686,0.21015314121758286
RNU6-1145P,0.9979369609216779,0.0009697897356255417
RNU6-1155P,0.8085272056539604,0.0909390408421762
RNU6-1158P,0.08513436483825067,0.6641517387436134
RNU6-1161P,0.3933581893637711,0.3223419573127559
RNU6-1162P,0.026684296170867185,0.871082535501061
RNU6-1169P,0.7110161618071194,0.1391390126564257
RNU6-1175P,0.11299773996497536,0.6087482310781742
RNU6-1178P,0.4223140635441758,0.30279043051452326
RNU6-1183P,0.10581217015544596,0.6218270150582951
RNU6-1189P,0.6524991427473774,0.16921288945306143
RNU6-118P,0.6320692371201042,0.1799764094097782
RNU6-1195P,0.9843904930507867,0.007338175127275526
RNU6-1198P,0.7853452440979677,0.10222472509905774
RNU6-120P,0.590784023572029,0.2022234833243799
RNU6-1211P,0.046768253649341694,0.7743804161427582
RNU6-1213P,0.8123605751294061,0.08908145901576663
RNU6-1214P,0.40524424061375064,0.31421004678642006
RNU6-1215P,0.7384263465303191,0.12538080266438537
RNU6-121P,0.29634177176376814,0.3957380056215663
RNU6-1222P,0.1723918346003681,0.5208938878073947
RNU6-1223P,0.2957722506167364,0.39621458601871906
RNU6-1229P,0.9193898727902345,0.03796136988242719
RNU6-1237P,0.131200991143248,0.5784660413086467
RNU6-1238P,0.4758361031734808,0.268712582426129
RNU6-1251P,0.06422741548539218,0.7170588374604139
RNU6-1255P,0.3920225911818459,0.32326545400024376
RNU6-1257P,0.29388906243179913,0.39779509213277914
RNU6-1263P,0.4126585645152926,0.30921365006041107
RNU6-126P,0.43186138484552306,0.296527961396652
RNU6-1273P,0.12805676809334796,0.5834381644480328
RNU6-1274P,0.05344908077810372,0.7505165463210929
RNU6-1276P,0.45038887941994354,0.2846117825629476
RNU6-1283P,0.02486776430631045,0.882874041912289
RNU6-1309P,0.5703265750213604,0.21352382033811057
RNU6-130P,0.6101229928712689,0.19171471788849814
RNU6-131P,0.2219925151094375,0.46454911311537667
RNU6-1321P,0.2299557260937333,0.4564289579412281
RNU6-1322P,0.5221936521835321,0.24095849262776411
RNU6-1324P,0.03434799904613619,0.8282356971842217
RNU6-1326P,0.6085399979499462,0.19256890987510136
RNU6-132P,0.1458963836397537,0.5564415392933064
RNU6-1340P,0.44869178022361755,0.28569084064607664
RNU6-140P,0.24549016241362845,0.4411763944491558
RNU6-147P,0.025250406264410486,0.8803262834942583
RNU6-15P,0.007551288980598843,1.0731282115304577
RNU6-165P,0.1916583705384188,0.4976772605197525
RNU6-170P,0.20129968881818056,0.48673641923889643
RNU6-188P,0.24253967716358987,0.44401687404031687
RNU6-189P,0.18573189040777266,0.5046163257685921
RNU6-195P,0.6008194978731495,0.19675005482811705
RNU6-198P,0.4054359107255928,0.31408016186419946
RNU6-199P,0.381356981490934,0.3307137976294066
RNU6-2,0.40399415317845966,0.3150581196665197
RNU6-204P,0.5720601890322115,0.21255846684709878
RNU6-206P,0.9188957208796431,0.03819492750572799
RNU6-20P,0.9272211471324981,0.03426198069921089
RNU6-213P,0.017413265137290645,0.9414331072159066
RNU6-215P,0.444235795649656,0.28853578096343774
RNU6-218P,0.7868406331309126,0.10149389025063936
RNU6-221P,0.3372683873607587,0.36304466571403127
RNU6-225P,0.3399622449728299,0.36099073229540396
RNU6-22P,0.46203966730010193,0.277268505333508
RNU6-234P,0.05199085433489723,0.7554905365230703
RNU6-237P,0.30873094515511906,0.3855266240604448
RNU6-239P,0.29634177176376814,0.3957380056215663
RNU6-23P,0.18690012364351505,0.5032349734518559
RNU6-244P,0.6590179540804673,0.16580939617376989
RNU6-24P,0.5672933163499059,0.2152164370843948
RNU6-259P,0.1654059683429987,0.5298180515267401
RNU6-25P,0.1275814871079831,0.5841984443466531
RNU6-260P,0.46672855124518,0.2743441114684815
RNU6-261P,0.9273696153789245,0.03419188147434215
RNU6-262P,0.48063265396813126,0.2657718284156042
RNU6-273P,0.17730249050624117,0.5147903725868217
RNU6-298P,0.7023581555404583,0.14352507969486858
RNU6-301P,0.916989878113031,0.03909585881353044
RNU6-306P,0.038785684561807844,0.8072409349740195
RNU6-318P,0.25622944101704914,0.43104586354800006
RNU6-31P,0.7241313275529366,0.1325326472693049
RNU6-322P,0.8950057075796309,0.04950689002893831
RNU6-324P,0.7629689173549549,0.11321136730212729
RNU6-336P,0.6835818385673849,0.15310929629445616
RNU6-342P,0.31732081452374516,0.3786137741158666
RNU6-343P,0.48343359579253586,0.26406239051972674
RNU6-359P,0.3282092457749697,0.3700348119713819
RNU6-361P,0.811409790709917,0.08954197540969473
RNU6-362P,0.6908383375826346,0.1493931794147233
RNU6-363P,0.25500886441809684,0.43218131878130234
RNU6-366P,0.7995365219568825,0.09530509540632448
RNU6-375P,0.16878655287177333,0.5254629474575216
RNU6-378P,0.2961571229601335,0.3958924504066364
RNU6-382P,0.4588027304422879,0.27929755677576673
RNU6-384P,0.5498682711168319,0.22503066790730358
RNU6-386P,0.8762669509910508,0.05841256902895973
RNU6-388P,0.24612717922027239,0.44056645351987417
RNU6-395P,0.3116785338446541,0.3831395873761034
RNU6-39P,0.2075187250185203,0.4798918239448348
RNU6-403P,0.060594671831628505,0.7277455101333774
RNU6-405P,0.09156469426708139,0.650134534091613
RNU6-409P,0.43323934324399616,0.29563114815624353
RNU6-40P,0.05802882576589163,0.7356367482372537
RNU6-416P,0.09626011914035773,0.6404182248076756
RNU6-419P,0.012842868073829129,0.9902397723298072
RNU6-41P,0.6957006910841785,0.14691173797829749
RNU6-434P,0.2236513434926898,0.4628396823409765
RNU6-436P,0.38205363505503254,0.3302232125208179
RNU6-446P,0.171464128957893,0.5220623143456142
RNU6-450P,0.22022061708261342,0.4663857707302476
RNU6-451P,0.4792399449778576,0.26662394330111877
RNU6-452P,0.8045614931177822,0.09286323195554659
RNU6-453P,0.2934941668825994,0.3981274256996752
RNU6-460P,0.7979288268798024,0.09608724257404701
RNU6-466P,0.4852811913838053,0.26293789553305036
RNU6-467P,0.566668114559101,0.21556587977047792
RNU6-468P,0.3443681054906508,0.35765508968183174
RNU6-481P,0.3566199368578622,0.34852764840742906
RNU6-492P,0.7897889786442573,0.10005414386908276
RNU6-495P,0.42112274488139523,0.30357797176066387
RNU6-497P,0.1482283238829663,0.5531139188383126
RNU6-506P,0.12805255401793258,0.5834448952737948
RNU6-511P,0.9479598753100823,0.024481250968022616
RNU6-513P,0.7590143006423545,0.11516345576860612
RNU6-516P,0.2307650707059173,0.45561557525112856
RNU6-519P,0.13166326454107297,0.5777432801310198
RNU6-520P,0.8015601859339262,0.09432119851862006
RNU6-529P,0.11143333023364166,0.611535314839043
RNU6-531P,0.15264629647305908,0.5469236410871937
RNU6-541P,0.08700446479536061,0.6599847066855502
RNU6-545P,0.536124582502127,0.23288602633868677
RNU6-548P,0.8405253839039111,0.07550042825392247
RNU6-549P,0.82360074344643,0.08364774137744423
RNU6-550P,0.41661354278324925,0.3065714432178671
RNU6-552P,0.14212705184631805,0.5619123916431785
RNU6-557P,0.6465717706861476,0.1723203138842732
RNU6-559P,0.4419339180455293,0.2900121604225153
RNU6-570P,0.13404202839043627,0.5740565946427992
RNU6-571P,0.8816961549138659,0.055828971292001955
RNU6-611P,0.7368733083878496,0.12615542639028002
RNU6-612P,0.09416657219230073,0.6446996886580817
RNU6-615P,0.05909826944864,0.7323112365542123
RNU6-618P,0.9704938963794476,0.013873501660206454
RNU6-650P,0.6231486734850684,0.18472480491038018
RNU6-654P,0.10799801088303847,0.6177719102416628
RNU6-664P,0.45840765568174624,0.27954578563748916
RNU6-666P,0.520950987610773,0.2416841875734036
RNU6-669P,0.7489832385775177,0.1201299232863286
RNU6-682P,0.21347425019728888,0.47348304202574243
RNU6-686P,0.918923889488828,0.038181613379946286
RNU6-697P,0.15285318973444495,0.5466373024501816
RNU6-698P,0.3809470443539853,0.33100274790640777
RNU6-704P,0.5627221518776955,0.2177759171501177
RNU6-716P,0.23349606743418982,0.45288665114978177
RNU6-722P,0.4486268214502295,0.28573219161554597
RNU6-724P,0.3517478415964752,0.3521317538782822
RNU6-725P,0.45086725280570816,0.2843080607211706
RNU6-731P,0.6765385558290602,0.15673137328971556
RNU6-735P,0.5952622896797684,0.1997755102428254
RNU6-738P,0.034784824643535425,0.8260639497907427
RNU6-739P,0.13785226368091202,0.5682611877712279
RNU6-746P,0.25361043846714143,0.43348713779656634
RNU6-751P,0.5938899463031764,0.200524730220922
RNU6-757P,0.8312191420168529,0.07997542876328463
RNU6-761P,0.8924562617135436,0.050716677794042236
RNU6-765P,0.5446372337089957,0.22800822283371966
RNU6-767P,0.8790190367846777,0.0571025752271402
RNU6-776P,0.1147623931550887,0.6056426819045772
RNU6-777P,0.5074761714888336,0.24961487039968897
RNU6-781P,0.33306242579368395,0.3662739046253281
RNU6-782P,0.646526519803793,0.17234408412118454
RNU6-789P,0.9763150362838816,0.011135500394063108
RNU6-78P,0.20495289835274164,0.48269638573533497
RNU6-790P,0.010765072394563042,1.0180792135595678
RNU6-794P,0.7725134063264325,0.10851314177969537
RNU6-805P,0.3206114611998127,0.375999966166268
RNU6-807P,0.8884118004859431,0.05263704359893281
RNU6-809P,0.7035642818468963,0.14291284372398083
RNU6-818P,0.48095703164376014,0.26557356541904975
RNU6-828P,0.2888121946102011,0.4020920482503175
RNU6-830P,0.5660519531222694,0.21591046068090072
RNU6-832P,0.2935641534769722,0.39806850375642266
RNU6-833P,0.16675096669003378,0.5280769433563676
RNU6-841P,0.9944550448440231,0.0026065817411861196
RNU6-850P,0.3648706734033843,0.3424981533048569
RNU6-859P,0.23907795107315633,0.447382452041279
RNU6-85P,0.1213687328782409,0.5943574003878732
RNU6-867P,0.1755318385467294,0.5169755978883965
RNU6-880P,0.9658247249877435,0.01607022622090122
RNU6-881P,0.1331933991132205,0.5753656446026544
RNU6-882P,0.6252447010723952,0.18360633438439253
RNU6-884P,0.541998501665152,0.22951590175059713
RNU6-885P,0.2812241294445558,0.4086158986731778
RNU6-88P,0.09683647941030744,0.6392533515459511
RNU6-9,0.5559526399946911,0.2215858696299863
RNU6-905P,0.8318534146040564,0.07967005839958811
RNU6-910P,0.5982349756963738,0.19815544339903765
RNU6-918P,0.27186630355878527,0.41683756238447994
RNU6-920P,0.0063612878469949865,1.0993687763249087
RNU6-924P,0.2680605534449984,0.4202397370140279
RNU6-927P,0.6045187986933132,0.19474348917722056
RNU6-933P,0.4104658824633567,0.31068534866589914
RNU6-936P,0.46499900662042937,0.2754207865621246
RNU6-937P,0.5414056798851423,0.22985515055454814
RNU6-940P,0.5330401442099132,0.23466355701020947
RNU6-945P,0.20453973996481253,0.4831505014684775
RNU6-949P,0.060647499762735174,0.7275861365398041
RNU6-950P,0.9355734627822949,0.030320324728325448
RNU6-955P,0.28775863726826306,0.4029904744503839
RNU6-964P,0.6131084990546996,0.1901065456019147
RNU6-969P,0.36653469720980736,0.34129306967631784
RNU6-971P,0.1683906279094892,0.5259694080698292
RNU6-972P,0.176886442730169,0.5153022828472307
RNU6-97P,0.13891337661104255,0.5666704792776284
RNU6-982P,0.10315651042183775,0.6268492399811438
RNU6-985P,0.2981765790748823,0.39420700921090274
RNU6-993P,0.8780632440865566,0.057557448701135196
RNU6-994P,0.9765532178613979,0.0110234849362752
RNU6ATAC,0.9016490422570589,0.04635694942606633
RNU6ATAC18P,0.16967867388948268,0.5243252021872475
RNU6ATAC26P,0.6204715750866978,0.18615584993282047
RNU6ATAC29P,0.5112930690450885,0.24735677230795272
RNU6ATAC30P,0.7510001514707437,0.11912957926363986
RNU6ATAC31P,0.05638813560388238,0.7408446787270542
RNU6ATAC32P,0.6445416134478907,0.17338746906896654
RNU6ATAC34P,0.02572299845265506,0.8772278589374671
RNU6ATAC3P,0.038509399774700685,0.8084833081612718
RNU6ATAC7P,0.1954903208735673,0.4932789087677552
RNU7-1,0.6667164352837164,0.16180832407457074
RNU7-105P,0.9011076266623135,0.046613529588275526
RNU7-10P,0.17983772286212993,0.5116912400485156
RNU7-113P,0.6707850639768418,0.15970157321251335
RNU7-115P,0.23281999287096086,0.4535599750543851
RNU7-124P,0.3578899020873283,0.34759359616434315
RNU7-137P,0.8859569979934151,0.053803324948392135
RNU7-138P,0.2565909627890537,0.4307103159017486
RNU7-143P,0.32718276444493877,0.37083513855815514
RNU7-160P,0.5614593462796302,0.21848484923328923
RNU7-167P,0.8493661476562855,0.07125974294268018
RNU7-176P,0.37073528904670805,0.33826693959632803
RNU7-180P,0.004976243720170536,1.1365557253880756
RNU7-181P,0.30527350011426135,0.38834693161872846
RNU7-193P,0.9404432780895904,0.028023803899385046
RNU7-22P,0.05424453717202188,0.7478535045788366
RNU7-23P,0.6256057745480905,0.18341383313962692
RNU7-41P,0.2618866987073352,0.4258342871332722
RNU7-45P,0.6277382762971396,0.18227794852183282
RNU7-59P,0.9276937711379077,0.03403883583829313
RNU7-70P,0.6123394993050572,0.190520424161507
RNU7-74P,0.21788989769619344,0.46881880566548606
RNU7-81P,0.4801662393838315,0.26605704087046506
RNU7-85P,0.013900453585544951,0.9776525679479986
RNU7-96P,0.999694087574013,0.0001438026028215774
RNVU1-21,0.6871030877957678,0.15130408632645315
RNVU1-29,0.47575436356155343,0.2687628449291992
RNVU1-2A,0.8846217469340134,0.05443793518123023
RNVU1-32,0.5723240035683406,0.21241169208584446
RNY1,0.061186403485109016,0.725967250518551
RNY1P1,0.5864038697515377,0.20462656389627676
RNY1P10,0.13223149252299532,0.576857700086229
RNY1P3,0.25940811139279246,0.4281073682075819
RNY3,0.5289786594720136,0.23701255703224344
RNY3P1,0.6798695762711235,0.15501647282803865
RNY3P4,0.18878299245334848,0.5010227234501776
RNY4P30,0.09205319842096209,0.6491042395604228
RNY4P9,0.09300173617189267,0.6471168727517318
RNY5,0.9287910304402036,0.033520824367936214
RO60,0.8463420602500971,0.07270920945620787
ROBO1,0.4354766536371053,0.2941787485446148
ROBO2,0.41035691693881726,0.3107586133053986
ROBO3,0.12222678528657252,0.5929291753228424
ROBO4,0.012831696093623732,0.9903778337125513
ROCK1P1,0.6994987425787106,0.14497814301825274
ROCR,0.4633281536245052,0.27646316122063835
ROGDI,0.6087235876150853,0.19246979048522606
ROM1,0.3993292912174137,0.31823756163312394
ROPN1,0.1003863958128505,0.6322049672773931
ROPN1L,0.47817932127152707,0.2672738332060377
ROPN1L-AS1,0.15924984833727296,0.5379340605108021
ROR2,0.4100634555355618,0.310955987327056
RORB-AS1,0.8957303769651384,0.049163112691022214
RORC,0.5268751667536171,0.2382329407364463
RP1L1,0.839228357018707,0.07612342202288064
RP2,0.4075500439939588,0.31265008571532316
RP9P,0.4463325756044231,0.2871949566170124
RPA1,0.012999319941295745,0.9883180618605255
RPA2,0.1968352948175293,0.49175097285394287
RPA4,0.3689427292902441,0.33955553912983116
RPAP1,0.5412863550278375,0.22992345919991145
RPAP3,0.2028072906682601,0.4850624033813943
RPAP3-DT,0.2028072906682601,0.4850624033813943
RPE,0.6996785354221056,0.14488671083631707
RPE65,0.008845824789086715,1.0487020177612776
RPEL1,0.735682737793435,0.12674964205462785
RPEP3,0.13533125463140985,0.5720807973373689
RPF2P1,0.6761666919257228,0.156923031864387
RPGRIP1,0.35469675382602284,0.3499463640730899
RPH3A,0.2172586843305613,0.4694811255417856
RPH3AL,0.9186466267340442,0.03831266612496089
RPH3AL-AS2,0.44087355978969045,0.29069381713858106
RPL10,0.9528265964966898,0.022188828392531414
RPL10AP1,0.5588903038157782,0.21992961614969841
RPL10L,0.19414166542111544,0.4948192223146122
RPL10P14,0.3015794592280202,0.3913850805576628
RPL10P16,0.6554688165032674,0.16766061850286898
RPL10P18,0.2087594905982244,0.4785451378372677
RPL10P2,0.388520085804693,0.3256968777657981
RPL10P5,0.7513171425268124,0.11897243999251297
RPL11,0.03068067327890347,0.8475224002693328
RPL11P5,0.5113562460550649,0.24731947494586973
RPL12,0.5798696959301095,0.20822782330149256
RPL12P1,0.25190671799573616,0.4350852097102941
RPL12P12,0.6340057643732526,0.17894960622546996
RPL12P13,0.20741403641983847,0.48000573138424124
RPL12P14,0.07624642752573262,0.6850971126684346
RPL12P17,0.9325849388470975,0.03173024990777497
RPL12P18,0.6011025950772555,0.19659629046691005
RPL12P19,0.9492085467874503,0.02389298766310287
RPL12P2,0.6253230582605538,0.18356455505127459
RPL12P21,0.5080074051267389,0.24930002773921892
RPL12P25,0.0971183298026087,0.6386858386618011
RPL12P27,0.2639190434429703,0.42398213842659144
RPL12P32,0.9889322035701167,0.00520290018291862
RPL12P33,0.391831153736541,0.3233979880848326
RPL12P38,0.6112069457601361,0.1911304111894132
RPL12P40,0.3531115413713194,0.35111962352329956
RPL12P41,0.24708971068617425,0.43964704694877177
RPL12P48,0.22588821412108198,0.46054967437983485
RPL12P49,0.32563935680803613,0.3720417503931706
RPL12P7,0.7656735941767098,0.11187813760162268
RPL12P8,0.30040736908837873,0.39235452379392866
RPL12P9,0.926351822119557,0.03467245761883232
RPL13,0.7218917163389748,0.13365766782938626
RPL13A,0.9884833149896539,0.00541393500966147
RPL13AP16,0.14222106120864575,0.5617745240129486
RPL13AP18,0.9063528506336619,0.044128735635834526
RPL13AP23,0.7456972347494265,0.12176164010134796
RPL13AP24,0.7282189200815827,0.1304825523879328
RPL13AP25,0.38532082088388386,0.3279301445075204
RPL13AP26,0.15412363750995178,0.5448858062814954
RPL13AP27,0.020348015475203287,0.9160418743854574
RPL13AP3,0.28169785515344214,0.4082049526107229
RPL13AP5,0.24569580906957977,0.44097936063748366
RPL13AP6,0.7686462533257356,0.1104145242421907
RPL13P,0.4572607007384284,0.2802671463102603
RPL13P2,0.9351571013146701,0.030516728044656
RPL13P5,0.1207154746526632,0.5954503488843109
RPL13P6,0.42057805212049026,0.3039385100542415
RPL14P5,0.7709492091929917,0.10928186186532692
RPL15P1,0.9013816724654864,0.04648365473526054
RPL15P11,0.8711519133120078,0.06084934130293575
RPL15P14,0.7412371552788942,0.12398025524312034
RPL15P18,0.8730836359403338,0.05992876788303576
RPL15P8,0.559459293707413,0.21960933732183194
RPL17,0.9644945249314021,0.016696154116242444
RPL17-C18orf32,0.9644945249314021,0.016696154116242444
RPL17P10,0.8235353987213175,0.08367927570408497
RPL17P15,0.8456011873075878,0.07306448899853475
RPL17P16,0.4444276526995483,0.2884129362172969
RPL17P23,0.17146033318978793,0.5220671052925993
RPL17P4,0.7889996213031389,0.10043945244532305
RPL17P40,0.7046561035985932,0.1423589741807812
RPL17P43,0.3414561218569163,0.35985647371110446
RPL17P47,0.1977381705098396,0.4907297998517471
RPL18,0.45121904134839597,0.28408483123061407
RPL18A,0.6517704862969489,0.1695942273302157
RPL18AP16,0.5005507784940952,0.2537361884516189
RPL18AP2,0.17973090204826656,0.5118211257331088
RPL18AP3,0.49533665208436095,0.256860231025484
RPL18AP8,0.1042783678091108,0.624714573086804
RPL18AP9,0.6530424443157876,0.16892867522920665
RPL18P10,0.07006617760273094,0.7009383451230695
RPL18P11,0.9927851812641977,0.0033915739766139895
RPL18P13,0.05861166505423571,0.7338177677225635
RPL19P1,0.8252250265829363,0.08286408783129662
RPL19P13,0.3174653702165535,0.37849855865778037
RPL19P2,0.16407741222556266,0.5315489578905795
RPL19P6,0.11189763438491093,0.6107047478518102
RPL21P116,0.6472900673897113,0.17194309049424333
RPL21P117,0.9460747466939408,0.025369477470159562
RPL21P121,0.2469629606517563,0.43976796642929494
RPL21P122,0.868866398603296,0.06193901668277889
RPL21P125,0.4351557290308141,0.2943868037765523
RPL21P126,0.3789468084493183,0.3324155461183386
RPL21P128,0.590784023572029,0.2022234833243799
RPL21P130,0.36511275910834184,0.34232261022290117
RPL21P131,0.11301337747105247,0.6087205345881608
RPL21P132,0.8413645791049632,0.07509745940527764
RPL21P136,0.9022754505470616,0.04606011927508031
RPL21P14,0.6910947966501881,0.14926212803570083
RPL21P22,0.9804044339248605,0.009212416411810387
RPL21P29,0.6261082987927232,0.18314600355796729
RPL21P30,0.6707254870146999,0.15973238410515259
RPL21P31,0.102965683597691,0.6272142822447552
RPL21P34,0.8023531334244893,0.09393585764152743
RPL21P45,0.9020696156356407,0.046157652941493425
RPL21P51,0.3724954400384708,0.3370056072073473
RPL21P63,0.2782996064421148,0.41116391404744634
RPL21P7,0.1839577981641762,0.5067270986638874
RPL21P70,0.9015510375636306,0.04640339274831167
RPL21P73,0.47932833553391196,0.2665698200623429
RPL21P77,0.680669951160555,0.15460492569836526
RPL21P81,0.19830634849418516,0.49008902365529905
