Triplet_ID,Gene_Ensembl_ID,Gene_Symbol,miRNA_Name,DMR_Index,Target_log2FC,Target_Direction,Target_padj,miRNA_log2FC,miRNA_Direction,miRNA_padj,Methylation_Direction,Methylation_Value,DMR_pvalue,DMR_qvalue
CYP2C19_hsa-miR-320c_58215,ENSG00000165841,CYP2C19,hsa-miR-320c,58215,20.92404224,Up-regulated,0.000118001,0.798268304,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-320c_158863,ENSG00000165841,CYP2C19,hsa-miR-320c,158863,20.92404224,Up-regulated,0.000118001,0.798268304,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-320c_330647,ENSG00000165841,CYP2C19,hsa-miR-320c,330647,20.92404224,Up-regulated,0.000118001,0.798268304,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-497-5p_58215,ENSG00000165841,CYP2C19,hsa-miR-497-5p,58215,20.92404224,Up-regulated,0.000118001,0.473419716,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-497-5p_158863,ENSG00000165841,CYP2C19,hsa-miR-497-5p,158863,20.92404224,Up-regulated,0.000118001,0.473419716,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-497-5p_330647,ENSG00000165841,CYP2C19,hsa-miR-497-5p,330647,20.92404224,Up-regulated,0.000118001,0.473419716,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-5699-5p_58215,ENSG00000165841,CYP2C19,hsa-miR-5699-5p,58215,20.92404224,Up-regulated,0.000118001,1.290425782,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-5699-5p_158863,ENSG00000165841,CYP2C19,hsa-miR-5699-5p,158863,20.92404224,Up-regulated,0.000118001,1.290425782,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-5699-5p_330647,ENSG00000165841,CYP2C19,hsa-miR-5699-5p,330647,20.92404224,Up-regulated,0.000118001,1.290425782,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-576-5p_58215,ENSG00000165841,CYP2C19,hsa-miR-576-5p,58215,20.92404224,Up-regulated,0.000118001,-0.467290092,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-576-5p_158863,ENSG00000165841,CYP2C19,hsa-miR-576-5p,158863,20.92404224,Up-regulated,0.000118001,-0.467290092,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-576-5p_330647,ENSG00000165841,CYP2C19,hsa-miR-576-5p,330647,20.92404224,Up-regulated,0.000118001,-0.467290092,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_novel_517_58215,ENSG00000165841,CYP2C19,novel_517,58215,20.92404224,Up-regulated,0.000118001,9.2273688,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_novel_517_158863,ENSG00000165841,CYP2C19,novel_517,158863,20.92404224,Up-regulated,0.000118001,9.2273688,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_novel_517_330647,ENSG00000165841,CYP2C19,novel_517,330647,20.92404224,Up-regulated,0.000118001,9.2273688,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-134-3p_58215,ENSG00000165841,CYP2C19,hsa-miR-134-3p,58215,20.92404224,Up-regulated,0.000118001,0.954166603,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-134-3p_158863,ENSG00000165841,CYP2C19,hsa-miR-134-3p,158863,20.92404224,Up-regulated,0.000118001,0.954166603,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-134-3p_330647,ENSG00000165841,CYP2C19,hsa-miR-134-3p,330647,20.92404224,Up-regulated,0.000118001,0.954166603,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-1246_58215,ENSG00000165841,CYP2C19,hsa-miR-1246,58215,20.92404224,Up-regulated,0.000118001,0.653846233,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-1246_158863,ENSG00000165841,CYP2C19,hsa-miR-1246,158863,20.92404224,Up-regulated,0.000118001,0.653846233,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-1246_330647,ENSG00000165841,CYP2C19,hsa-miR-1246,330647,20.92404224,Up-regulated,0.000118001,0.653846233,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-93-3p_58215,ENSG00000165841,CYP2C19,hsa-miR-93-3p,58215,20.92404224,Up-regulated,0.000118001,-0.511815825,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-93-3p_158863,ENSG00000165841,CYP2C19,hsa-miR-93-3p,158863,20.92404224,Up-regulated,0.000118001,-0.511815825,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-93-3p_330647,ENSG00000165841,CYP2C19,hsa-miR-93-3p,330647,20.92404224,Up-regulated,0.000118001,-0.511815825,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-27a-5p_58215,ENSG00000165841,CYP2C19,hsa-miR-27a-5p,58215,20.92404224,Up-regulated,0.000118001,-0.75717096,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-27a-5p_158863,ENSG00000165841,CYP2C19,hsa-miR-27a-5p,158863,20.92404224,Up-regulated,0.000118001,-0.75717096,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-27a-5p_330647,ENSG00000165841,CYP2C19,hsa-miR-27a-5p,330647,20.92404224,Up-regulated,0.000118001,-0.75717096,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-195-5p_58215,ENSG00000165841,CYP2C19,hsa-miR-195-5p,58215,20.92404224,Up-regulated,0.000118001,0.615927261,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-195-5p_158863,ENSG00000165841,CYP2C19,hsa-miR-195-5p,158863,20.92404224,Up-regulated,0.000118001,0.615927261,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-195-5p_330647,ENSG00000165841,CYP2C19,hsa-miR-195-5p,330647,20.92404224,Up-regulated,0.000118001,0.615927261,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-138-5p_58215,ENSG00000165841,CYP2C19,hsa-miR-138-5p,58215,20.92404224,Up-regulated,0.000118001,-0.88475238,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-138-5p_158863,ENSG00000165841,CYP2C19,hsa-miR-138-5p,158863,20.92404224,Up-regulated,0.000118001,-0.88475238,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-138-5p_330647,ENSG00000165841,CYP2C19,hsa-miR-138-5p,330647,20.92404224,Up-regulated,0.000118001,-0.88475238,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-4713-3p_58215,ENSG00000165841,CYP2C19,hsa-miR-4713-3p,58215,20.92404224,Up-regulated,0.000118001,-0.528231878,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-4713-3p_158863,ENSG00000165841,CYP2C19,hsa-miR-4713-3p,158863,20.92404224,Up-regulated,0.000118001,-0.528231878,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-4713-3p_330647,ENSG00000165841,CYP2C19,hsa-miR-4713-3p,330647,20.92404224,Up-regulated,0.000118001,-0.528231878,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-18b-5p_58215,ENSG00000165841,CYP2C19,hsa-miR-18b-5p,58215,20.92404224,Up-regulated,0.000118001,1.134318306,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-18b-5p_158863,ENSG00000165841,CYP2C19,hsa-miR-18b-5p,158863,20.92404224,Up-regulated,0.000118001,1.134318306,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-18b-5p_330647,ENSG00000165841,CYP2C19,hsa-miR-18b-5p,330647,20.92404224,Up-regulated,0.000118001,1.134318306,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-365a-5p_58215,ENSG00000165841,CYP2C19,hsa-miR-365a-5p,58215,20.92404224,Up-regulated,0.000118001,-0.712603493,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-365a-5p_158863,ENSG00000165841,CYP2C19,hsa-miR-365a-5p,158863,20.92404224,Up-regulated,0.000118001,-0.712603493,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-365a-5p_330647,ENSG00000165841,CYP2C19,hsa-miR-365a-5p,330647,20.92404224,Up-regulated,0.000118001,-0.712603493,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-548am-3p_58215,ENSG00000165841,CYP2C19,hsa-miR-548am-3p,58215,20.92404224,Up-regulated,0.000118001,1.084584759,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-548am-3p_158863,ENSG00000165841,CYP2C19,hsa-miR-548am-3p,158863,20.92404224,Up-regulated,0.000118001,1.084584759,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-548am-3p_330647,ENSG00000165841,CYP2C19,hsa-miR-548am-3p,330647,20.92404224,Up-regulated,0.000118001,1.084584759,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-5708_58215,ENSG00000165841,CYP2C19,hsa-miR-5708,58215,20.92404224,Up-regulated,0.000118001,-1.843974018,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-5708_158863,ENSG00000165841,CYP2C19,hsa-miR-5708,158863,20.92404224,Up-regulated,0.000118001,-1.843974018,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-5708_330647,ENSG00000165841,CYP2C19,hsa-miR-5708,330647,20.92404224,Up-regulated,0.000118001,-1.843974018,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-1302_58215,ENSG00000165841,CYP2C19,hsa-miR-1302,58215,20.92404224,Up-regulated,0.000118001,-1.260504314,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-1302_158863,ENSG00000165841,CYP2C19,hsa-miR-1302,158863,20.92404224,Up-regulated,0.000118001,-1.260504314,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-1302_330647,ENSG00000165841,CYP2C19,hsa-miR-1302,330647,20.92404224,Up-regulated,0.000118001,-1.260504314,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-214-3p_58215,ENSG00000165841,CYP2C19,hsa-miR-214-3p,58215,20.92404224,Up-regulated,0.000118001,0.631924396,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-214-3p_158863,ENSG00000165841,CYP2C19,hsa-miR-214-3p,158863,20.92404224,Up-regulated,0.000118001,0.631924396,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-214-3p_330647,ENSG00000165841,CYP2C19,hsa-miR-214-3p,330647,20.92404224,Up-regulated,0.000118001,0.631924396,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-31-5p_58215,ENSG00000165841,CYP2C19,hsa-miR-31-5p,58215,20.92404224,Up-regulated,0.000118001,-0.485868578,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-31-5p_158863,ENSG00000165841,CYP2C19,hsa-miR-31-5p,158863,20.92404224,Up-regulated,0.000118001,-0.485868578,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-31-5p_330647,ENSG00000165841,CYP2C19,hsa-miR-31-5p,330647,20.92404224,Up-regulated,0.000118001,-0.485868578,Down-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-219b-3p_58215,ENSG00000165841,CYP2C19,hsa-miR-219b-3p,58215,20.92404224,Up-regulated,0.000118001,1.558595222,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-219b-3p_158863,ENSG00000165841,CYP2C19,hsa-miR-219b-3p,158863,20.92404224,Up-regulated,0.000118001,1.558595222,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-219b-3p_330647,ENSG00000165841,CYP2C19,hsa-miR-219b-3p,330647,20.92404224,Up-regulated,0.000118001,1.558595222,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-27b-5p_58215,ENSG00000165841,CYP2C19,hsa-miR-27b-5p,58215,20.92404224,Up-regulated,0.000118001,0.401218901,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-27b-5p_158863,ENSG00000165841,CYP2C19,hsa-miR-27b-5p,158863,20.92404224,Up-regulated,0.000118001,0.401218901,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-27b-5p_330647,ENSG00000165841,CYP2C19,hsa-miR-27b-5p,330647,20.92404224,Up-regulated,0.000118001,0.401218901,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-5683_58215,ENSG00000165841,CYP2C19,hsa-miR-5683,58215,20.92404224,Up-regulated,0.000118001,1.007457395,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-5683_158863,ENSG00000165841,CYP2C19,hsa-miR-5683,158863,20.92404224,Up-regulated,0.000118001,1.007457395,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-5683_330647,ENSG00000165841,CYP2C19,hsa-miR-5683,330647,20.92404224,Up-regulated,0.000118001,1.007457395,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-874-5p_58215,ENSG00000165841,CYP2C19,hsa-miR-874-5p,58215,20.92404224,Up-regulated,0.000118001,0.767462369,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-874-5p_158863,ENSG00000165841,CYP2C19,hsa-miR-874-5p,158863,20.92404224,Up-regulated,0.000118001,0.767462369,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-874-5p_330647,ENSG00000165841,CYP2C19,hsa-miR-874-5p,330647,20.92404224,Up-regulated,0.000118001,0.767462369,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-652-3p_58215,ENSG00000165841,CYP2C19,hsa-miR-652-3p,58215,20.92404224,Up-regulated,0.000118001,0.409673301,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-652-3p_158863,ENSG00000165841,CYP2C19,hsa-miR-652-3p,158863,20.92404224,Up-regulated,0.000118001,0.409673301,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-652-3p_330647,ENSG00000165841,CYP2C19,hsa-miR-652-3p,330647,20.92404224,Up-regulated,0.000118001,0.409673301,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_novel_1294_58215,ENSG00000165841,CYP2C19,novel_1294,58215,20.92404224,Up-regulated,0.000118001,2.038801482,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_novel_1294_158863,ENSG00000165841,CYP2C19,novel_1294,158863,20.92404224,Up-regulated,0.000118001,2.038801482,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_novel_1294_330647,ENSG00000165841,CYP2C19,novel_1294,330647,20.92404224,Up-regulated,0.000118001,2.038801482,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-3679-3p_58215,ENSG00000165841,CYP2C19,hsa-miR-3679-3p,58215,20.92404224,Up-regulated,0.000118001,1.683946556,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-3679-3p_158863,ENSG00000165841,CYP2C19,hsa-miR-3679-3p,158863,20.92404224,Up-regulated,0.000118001,1.683946556,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-3679-3p_330647,ENSG00000165841,CYP2C19,hsa-miR-3679-3p,330647,20.92404224,Up-regulated,0.000118001,1.683946556,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-4664-5p_58215,ENSG00000165841,CYP2C19,hsa-miR-4664-5p,58215,20.92404224,Up-regulated,0.000118001,2.593041989,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-4664-5p_158863,ENSG00000165841,CYP2C19,hsa-miR-4664-5p,158863,20.92404224,Up-regulated,0.000118001,2.593041989,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-4664-5p_330647,ENSG00000165841,CYP2C19,hsa-miR-4664-5p,330647,20.92404224,Up-regulated,0.000118001,2.593041989,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-151b_58215,ENSG00000165841,CYP2C19,hsa-miR-151b,58215,20.92404224,Up-regulated,0.000118001,0.578626618,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-151b_158863,ENSG00000165841,CYP2C19,hsa-miR-151b,158863,20.92404224,Up-regulated,0.000118001,0.578626618,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-151b_330647,ENSG00000165841,CYP2C19,hsa-miR-151b,330647,20.92404224,Up-regulated,0.000118001,0.578626618,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-32-3p_58215,ENSG00000165841,CYP2C19,hsa-miR-32-3p,58215,20.92404224,Up-regulated,0.000118001,0.537984795,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-32-3p_158863,ENSG00000165841,CYP2C19,hsa-miR-32-3p,158863,20.92404224,Up-regulated,0.000118001,0.537984795,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-32-3p_330647,ENSG00000165841,CYP2C19,hsa-miR-32-3p,330647,20.92404224,Up-regulated,0.000118001,0.537984795,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-3667-3p_58215,ENSG00000165841,CYP2C19,hsa-miR-3667-3p,58215,20.92404224,Up-regulated,0.000118001,2.095091267,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-3667-3p_158863,ENSG00000165841,CYP2C19,hsa-miR-3667-3p,158863,20.92404224,Up-regulated,0.000118001,2.095091267,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
CYP2C19_hsa-miR-3667-3p_330647,ENSG00000165841,CYP2C19,hsa-miR-3667-3p,330647,20.92404224,Up-regulated,0.000118001,2.095091267,Up-regulated,0.99990023,Hypomethylated,-0.787937443,1.19451931550943e-09,1.1042404270924e-08
SHISA9_hsa-miR-6877-3p_106140,ENSG00000237515,SHISA9,hsa-miR-6877-3p,106140,20.75264264,Up-regulated,0.000137665,30.0,Up-regulated,1.91e-10,Hypomethylated,-0.954939565,2.6262747978632298e-11,3.07076546228299e-10
SHISA9_hsa-miR-6877-3p_106141,ENSG00000237515,SHISA9,hsa-miR-6877-3p,106141,20.75264264,Up-regulated,0.000137665,30.0,Up-regulated,1.91e-10,Hypomethylated,-0.954939565,2.6262747978632298e-11,3.07076546228299e-10
SHISA9_hsa-miR-6877-3p_106142,ENSG00000237515,SHISA9,hsa-miR-6877-3p,106142,20.75264264,Up-regulated,0.000137665,30.0,Up-regulated,1.91e-10,Hypomethylated,-0.706681983,1.86301258165806e-18,5.07613489776113e-17
SHISA9_hsa-miR-1269a_106140,ENSG00000237515,SHISA9,hsa-miR-1269a,106140,20.75264264,Up-regulated,0.000137665,3.199437988,Up-regulated,0.014516677,Hypomethylated,-0.954939565,2.6262747978632298e-11,3.07076546228299e-10
SHISA9_hsa-miR-1269a_106141,ENSG00000237515,SHISA9,hsa-miR-1269a,106141,20.75264264,Up-regulated,0.000137665,3.199437988,Up-regulated,0.014516677,Hypomethylated,-0.954939565,2.6262747978632298e-11,3.07076546228299e-10
SHISA9_hsa-miR-1269a_106142,ENSG00000237515,SHISA9,hsa-miR-1269a,106142,20.75264264,Up-regulated,0.000137665,3.199437988,Up-regulated,0.014516677,Hypomethylated,-0.706681983,1.86301258165806e-18,5.07613489776113e-17
SHISA9_novel_594_106140,ENSG00000237515,SHISA9,novel_594,106140,20.75264264,Up-regulated,0.000137665,-15.87845051,Down-regulated,0.057098973,Hypomethylated,-0.954939565,2.6262747978632298e-11,3.07076546228299e-10
SHISA9_novel_594_106141,ENSG00000237515,SHISA9,novel_594,106141,20.75264264,Up-regulated,0.000137665,-15.87845051,Down-regulated,0.057098973,Hypomethylated,-0.954939565,2.6262747978632298e-11,3.07076546228299e-10
SHISA9_novel_594_106142,ENSG00000237515,SHISA9,novel_594,106142,20.75264264,Up-regulated,0.000137665,-15.87845051,Down-regulated,0.057098973,Hypomethylated,-0.706681983,1.86301258165806e-18,5.07613489776113e-17
SHISA9_hsa-miR-223-3p_106140,ENSG00000237515,SHISA9,hsa-miR-223-3p,106140,20.75264264,Up-regulated,0.000137665,0.58831944,Up-regulated,0.99990023,Hypomethylated,-0.954939565,2.6262747978632298e-11,3.07076546228299e-10
